Structures,Volume in nm3
XUMSOP_clean.cif,4.8
XUMTUV_clean.cif,3.0
XUMVAD_clean.cif,3.0
XUMVEH_clean.cif,3.2
XUMVOS_clean.cif,0.5
XUNGOD_clean.cif,0.8
XUNGUJ_clean.cif,0.8
XUNHAQ_clean.cif,0.9
XUNJEW.cif,5.9
XUNJIA_clean.cif,1.8
XUNJOG_clean.cif,1.8
XUNRUV_clean.cif,1.6
XUNSAC_clean.cif,1.7
XUNSEG_clean.cif,0.9
XUNSIK_clean.cif,0.8
XUNSOQ_clean.cif,1.7
XUNSUW_clean.cif,1.5
XUNTAD_clean.cif,1.5
XUNTIL_clean.cif,0.8
XUPCAM_clean.cif,1.1
XUPSAE_clean.cif,2.6
XUQSIN_clean.cif,7.5
XUQWEL_clean.cif,3.6
XUTQEI_clean.cif,12.7
XUVGUQ01_ion_b.cif,3.4
XUVGUQ_charged.cif,3.2
XUVHEB_clean.cif,6.6
XUVQOW_clean.cif,7.9
XUWFUR_clean.cif,12.9
XUWKEH_clean.cif,1.8
XUWSUD_clean.cif,2.9
XUWTAK_clean.cif,2.9
XUWVEQ_clean.cif,0.5
XUWVUG_clean_h.cif,0.8
XUYDIF_clean.cif,1.3
XUYXAR_clean.cif,2.7
XUZDUS_clean.cif,5.9
XUZFUU_clean.cif,2.7
XUZXUN_clean.cif,2.6
YABHER_clean.cif,12.7
YABPAU_clean.cif,3.7
YABWOP_clean.cif,2.8
YACHIV_clean.cif,1.5
YACHOB_clean.cif,1.5
YACHUH_clean.cif,1.5
YADMIB_clean.cif,1.5
YAFDAM_clean.cif,1.5
YAFGAP_clean.cif,0.7
YAFJEX_clean.cif,12.9
YAGHAS_clean.cif,8.0
YAGHUM_clean.cif,11.6
YAGJOI_clean.cif,1.7
YAGRON_clean.cif,3.5
YAHPED_clean.cif,2.8
YAHWAI_clean.cif,15.6
YAJXIT_clean.cif,7.2
YAJXUF_clean.cif,7.1
YAJZIV_clean.cif,3.8
YANBAR01_clean.cif,1.6
YANBAR02_clean.cif,1.7
YANBAR03_clean.cif,1.6
YANBAR_clean.cif,1.7
YAPRUE_charged.cif,5.4
YAPSAL_charged.cif,6.9
YAPTIT_clean.cif,8.8
YAPXIX_clean.cif,3.4
YAPYUK_clean.cif,1.3
YAQCAW_clean.cif,3.6
YAQCEY_clean.cif,9.2
YAQCIE_clean.cif,3.1
YAQDIF_clean.cif,4.9
YAQKEI_clean.cif,1.7
YAQZAT_ion_b.cif,2.3
YAQZEX_ion_b.cif,4.6
YAQZUN_clean.cif,1.6
YARBAW_clean.cif,4.7
YARBIE_clean.cif,3.4
YARBUQ_clean.cif,7.9
YARDEC_clean.cif,1.9
YARDIG_clean.cif,1.9
YARFII.cif,3.0
YARGAB_clean.cif,4.0
YARGIJ_charged.cif,6.9
YARGOP_clean.cif,6.7
YARKAF_clean.cif,4.3
YARKEJ_clean.cif,2.4
YARKOT_clean.cif,2.8
YARSAN_clean.cif,3.9
YARSIV_clean.cif,2.0
YARVEV_clean.cif,4.9
YARYEV_clean.cif,1.1
YARYIZ_clean.cif,2.2
YARYOF_clean.cif,1.1
YARYUL_clean.cif,2.2
YARZEZ01_clean.cif,2.2
YARZEZ02_clean.cif,4.8
YARZEZ03_clean.cif,5.1
YARZEZ_clean.cif,2.7
YASLUA_clean.cif,1.9
YASNAJ_clean.cif,4.1
YASPEP_clean.cif,2.3
YASVOG_clean.cif,14.5
YASVUM_clean.cif,2.5
YATDUV_clean.cif,8.1
YATTUK_clean.cif,2.0
YATVUN_clean.cif,10.2
YATWAU_clean.cif,10.0
YAVSOG_clean.cif,3.8
YAVTUN_clean.cif,3.4
YAVVAV_clean.cif,3.3
YAVVEZ_clean.cif,3.3
YAVVID_clean.cif,2.1
YAVVOJ_clean.cif,2.1
YAVVUP_clean.cif,2.1
YAVWAW_clean.cif,2.2
YAVZAX_clean.cif,1.3
YAVZUT_clean.cif,13.7
YAWBAC_clean.cif,13.7
YAWFEI_charged.cif,2.5
YAWFOS_clean.cif,5.5
YAWKOX_clean.cif,3.5
YAXBEF_clean.cif,1.8
YAXBOP_SL.cif,1.5
YAXBOP_clean.cif,0.8
YAYLER_clean.cif,1.8
YAYLIV_clean.cif,2.1
YAYPAR_charged.cif,2.1
YAYPOF_clean.cif,3.4
YAYRAT_clean.cif,13.8
YAZFOW_clean.cif,2.0
YAZWOM_clean.cif,2.2
YAZYEF_clean.cif,1.5
YAZYIJ_clean.cif,1.5
YAZYUU_clean.cif,12.7
YAZZAC_clean.cif,1.4
YAZZEG_clean.cif,1.4
YEBKOG_clean.cif,1.2
YEBKUM_clean.cif,4.6
YEBLAT_clean.cif,1.8
YECNEB_charged.cif,3.1
YECQUS02_clean.cif,1.9
YEDKOI_clean.cif,2.3
YEDKUO_clean.cif,4.0
YEDLAV_clean.cif,2.5
YEFNEC_clean.cif,2.1
YEFNIG_clean.cif,2.1
YEFNOM_clean.cif,2.1
YEFPAA_clean.cif,2.1
YEFPEE_clean.cif,1.8
YEFPII_clean.cif,1.6
YEGCUJ_clean.cif,4.3
YEGDAR_clean.cif,3.2
YEGHEZ_clean.cif,1.8
YEGHIC_clean.cif,14.2
YEGKIG_clean.cif,2.7
YEGKOM_clean.cif,1.4
YEGRAD_clean_h.cif,5.6
YEGTAG_clean.cif,0.8
YEGTEK_clean.cif,3.6
YEGYIU_clean.cif,1.0
YEKQOW_clean.cif,19.3
YEKWOC_clean.cif,8.4
YEKXET_clean.cif,5.2
YEKXIX_clean.cif,7.7
YEKXOD_clean.cif,5.5
YEKXUJ_clean.cif,4.5
YELYOE_clean.cif,3.6
YEMFOM_clean.cif,3.9
YEMJAC_clean.cif,1.5
YEMLOS_clean.cif,0.7
YEMLUY_charged.cif,3.4
YEMMAF_clean.cif,4.9
YEPCUS_clean.cif,3.8
YEPDAZ_clean.cif,3.5
YEQRER_clean.cif,2.5
YEQRIV_clean.cif,2.5
YERJEL_clean.cif,2.6
YEVQOG_clean.cif,13.0
YEWWUU_clean.cif,1.3
YEYBOV_clean.cif,1.8
YEYCUC_SL.cif,12.3
YEYCUC_clean.cif,12.3
YEYFEP_clean.cif,4.1
YEYLUJ_clean.cif,4.5
YEYMEU_clean.cif,0.7
YEYYAC_clean.cif,6.1
YEZFIU_clean.cif,3.0
YEZKEV_clean.cif,2.5
YEZKIZ_clean.cif,2.5
YEZKOF_clean.cif,2.6
YEZKUL_clean.cif,8.0
YEZSEC01_clean.cif,17.8
YIBMON01_clean.cif,1.9
YIBMON_clean.cif,1.9
YIBMUT_clean.cif,1.8
YICDAR_clean.cif,6.8
YICGOI_clean.cif,4.2
YICREI_clean.cif,1.3
YICTUZ_clean.cif,1.2
YIDSOT_clean.cif,2.9
YIGFIF_clean.cif,2.0
YIJCEB_clean.cif,2.8
YIJYUN_clean.cif,2.3
YIKLUZ_SL_part.cif,1.6
YIKLUZ_clean.cif,1.6
YILJAG_clean.cif,3.4
YILJUA_clean.cif,4.2
YILKAH_clean.cif,4.5
YINCEF_clean.cif,3.0
YINCIJ_clean.cif,2.9
YINCOP_clean.cif,2.9
YINCUV_clean.cif,4.4
YINDOQ_clean.cif,4.9
YINPEQ_clean.cif,6.2
YINTEW_clean.cif,4.4
YINXIE_clean.cif,1.7
YINXUQ_clean.cif,2.8
YIPDOR_clean.cif,5.2
YIRHOY_clean.cif,2.4
YISFEL_clean.cif,1.0
YITHIU01_clean.cif,1.0
YITHIU_clean.cif,1.0
YITHOA01_clean.cif,1.0
YITHOA_clean.cif,1.0
YIVNIC_clean.cif,2.1
YIVTII_clean.cif,4.7
YIVZIO_clean.cif,4.9
YIVZOU_clean.cif,8.6
YIWBEN_clean.cif,3.8
YIWBIR_clean.cif,3.3
YIWLEV_clean.cif,0.9
YIWLIZ_clean.cif,2.4
YIWLOF_clean.cif,0.9
YIWLUL_clean.cif,1.3
YIWMEW_clean.cif,1.3
YIWMIA_clean.cif,2.7
YIWMOG_clean.cif,2.7
YIWMUM_clean.cif,2.6
YIWNAT_clean.cif,2.7
YIWNEX_clean.cif,5.2
YIWNIB_clean.cif,1.6
YIWNOH_clean.cif,1.6
YIWNUN_clean.cif,1.6
YIWPAV_clean.cif,1.6
YIWPEZ_SL_part.cif,1.6
YIWPEZ_clean.cif,1.6
YIWPID_clean.cif,2.7
YIWZOV_clean.cif,11.9
YIXBIQ_clean.cif,10.1
YIXFIW_clean.cif,2.4
YIXFOC03_clean.cif,3.2
YIXYUB_clean.cif,2.6
YIXZEL_clean.cif,1.9
YIXZEM_clean.cif,2.7
YIYHAQ_clean.cif,3.6
YIZGEV_clean.cif,3.3
YIZGIZ_clean.cif,3.3
YIZGOF_clean.cif,3.3
YIZJEY_clean.cif,3.7
YIZWIN_clean.cif,2.8
YOBYAR_clean.cif,14.7
YOCCIE_clean.cif,8.1
YOCDUR_clean.cif,14.7
YOCLEJ_clean.cif,6.4
YOCLIN_clean.cif,6.5
YOCMAF_clean.cif,1.2
YOCNAH_clean.cif,2.4
YOCNIP_clean.cif,2.4
YOCSEQ_clean.cif,0.6
YODRAM_clean.cif,5.3
YOFGOR_clean.cif,2.2
YOFMIQ_clean.cif,4.6
YOFXEY_clean.cif,12.9
YOFXIC_clean.cif,12.8
YOGKEM_clean.cif,7.1
YOGKOW_clean.cif,11.8
YOGVEX_clean.cif,1.5
YOJMAN_clean.cif,10.2
YOKKIU_clean.cif,4.7
YOLGUB_clean.cif,4.3
YOMBAE_charged.cif,3.1
YOMBEI_clean.cif,4.8
YOMHAK_clean.cif,1.6
YOMNIZ_clean.cif,2.1
YOMVIG01_clean.cif,2.9
YOMVIG_clean.cif,2.9
YOMZIL_clean.cif,4.8
YONNUL_clean.cif,6.0
YOPMAS_clean.cif,2.2
YOPNUO_clean.cif,3.4
YOPPAW_clean.cif,2.0
YOPQEB_clean.cif,2.2
YOQLAT_clean.cif,3.5
YOQYEK_clean.cif,0.6
YOQYOT_clean.cif,3.4
YORCEP_clean.cif,4.9
YORGOD_clean.cif,4.0
YORNIE_clean.cif,2.1
YORRII_clean.cif,8.5
YORSOP_clean.cif,4.6
YORZAH_clean.cif,2.5
YOSWUA_clean.cif,1.8
YOTROQ_clean.cif,12.0
YOTRUW_clean.cif,2.8
YOTSAD_clean.cif,2.8
YOTXOW_clean.cif,2.8
YOVNUU_clean.cif,4.5
YOVPEG_clean.cif,4.4
YOVXEO_clean.cif,3.9
YOYBUL_clean.cif,2.6
YOYCEV_clean.cif,10.7
YOYNUX_clean.cif,3.9
YOYPAF_clean.cif,4.0
YOYPEJ_clean.cif,4.0
YOYPIN_clean.cif,4.0
YOYPOT_clean.cif,4.0
YOYPUZ_clean.cif,4.1
YOYQAG_clean.cif,4.0
YOYQEK_clean.cif,4.0
YOYQIO_clean.cif,7.2
YOYQOU_clean.cif,7.1
YOYQUA_clean.cif,4.1
YOYRAH_clean.cif,4.2
YOYREL_clean.cif,4.3
YOYRIP_clean.cif,4.2
YOYSUB_clean.cif,0.6
YOYTOX_clean.cif,7.2
YOYTUD_clean.cif,6.7
YOYVAL_clean.cif,7.4
YOYVEP01_clean.cif,7.1
YOYVOZ01_clean.cif,7.1
YOYVOZ_clean.cif,6.7
YOYWEQ01_clean.cif,6.4
YOYWEQ_clean.cif,7.0
YOYZET_clean.cif,9.1
YOZBEW_clean.cif,6.4
YOZBIZ01_clean.cif,13.3
YOZBIZ_clean.cif,13.3
YOZBOF01_clean.cif,13.2
YOZBOF_SL.cif,13.2
YOZBOF_clean.cif,13.2
YOZCAS_clean5b.cif,13.3
YOZCAS_manual.cif,13.3
YOZCEW_clean.cif,13.3
YOZJEE01_clean.cif,7.3
YOZJEE_clean.cif,6.6
YOZKOP_clean.cif,4.4
YOZNAE_clean.cif,18.2
YOZQAG_charged.cif,14.6
YOZQEK_clean.cif,12.3
YOZROW_clean.cif,3.0
YOZRUC_clean.cif,0.9
YOZSAJ_clean.cif,0.9
YOZYOD_clean.cif,5.0
YOZYUJ_clean.cif,8.5
YUBFOR_clean.cif,1.7
YUBGIN_clean.cif,1.6
YUBGUZ_clean.cif,1.7
YUBHAG_clean.cif,3.8
YUBQET_clean.cif,4.1
YUBTUM_clean.cif,8.8
YUCGOS_clean.cif,6.6
YUCNEQ_clean.cif,0.5
YUCZOM_clean.cif,1.0
YUDDEH_clean.cif,6.2
YUDFEK_clean.cif,9.3
YUDFIO_clean.cif,9.7
YUDFOU_clean.cif,10.0
YUFLIW_clean.cif,4.3
YUFLOC_clean.cif,1.7
YUGLES_clean.cif,3.6
YUGZEG_clean.cif,0.8
YUGZIK_clean.cif,17.1
YUHHIU_clean.cif,2.1
YUJCOX_clean.cif,1.8
YUJNIB_clean.cif,3.0
YUJNOH_clean.cif,1.5
YUKBIP01_clean.cif,1.7
YUKCAJ_clean.cif,1.4
YUKJUL_clean.cif,1.2
YUKKAR_clean.cif,1.2
YUKKAS_clean.cif,1.1
YUKTUU_clean.cif,0.9
YUKVAC_clean.cif,0.9
YUKVEG_clean.cif,0.9
YUKVIK_clean.cif,0.8
YUKVUW_clean.cif,0.9
YUKWOS_clean.cif,1.2
YUKWUY_clean.cif,1.2
YUKXAF_clean.cif,1.2
YUKXEJ_clean.cif,1.1
YULBAJ_clean.cif,2.1
YULNOK_clean.cif,5.1
YUMFES_clean.cif,3.2
YUMFUJ_clean.cif,6.3
YUMJAS_clean.cif,4.3
YUMKAU_clean.cif,4.9
YUMYUC_clean.cif,1.5
YUNJEX_clean.cif,1.1
YUNJIB_clean.cif,1.1
YUNJUO_clean.cif,0.8
YUNKAV_clean.cif,0.8
YUNKIC_charged.cif,6.3
YUNXAI_clean.cif,14.5
YUPSIM_clean.cif,3.8
YUQNAB_clean.cif,4.4
YURJUR_clean.cif,5.4
YURKAY_clean.cif,5.0
YURKEC_clean.cif,8.0
YURKIG_clean.cif,8.6
YUSGID_clean.cif,1.7
YUSGOJ_SL.cif,1.7
YUSGOJ_clean.cif,1.7
YUSWEQ_clean.cif,3.3
YUSWIU_clean.cif,3.4
YUTDUO_clean.cif,2.8
YUTGEZ_clean.cif,3.5
YUTJAA_clean.cif,2.0
YUVGOL_SL.cif,8.4
YUVGOL_clean.cif,8.4
YUVSUE.cif,5.4
YUWHOO_SL.cif,1.8
YUWHOO_clean.cif,1.6
YUWKEH_clean.cif,3.2
YUWKIL_clean.cif,3.1
YUXMUZ_clean.cif,1.1
YUXQIS_clean.cif,7.5
YUXQOY_clean.cif,3.4
YUYBIF_clean.cif,4.0
YUYGOQ_clean.cif,5.3
YUYLIP_clean.cif,5.3
YUYLOV_clean.cif,5.2
YUZBIG_clean.cif,1.9
YUZBUS_clean.cif,1.9
YUZCAZ_clean.cif,1.9
YUZCED_clean.cif,1.9
YUZJOU_clean.cif,4.0
YUZRAO_clean.cif,3.4
YUZRES_clean.cif,3.4
YUZSUH01_clean.cif,1.1
YUZSUH_clean.cif,1.2
YUZXAT_clean.cif,2.6
ZABQIC_ion_b.cif,8.6
ZACCUB_clean.cif,2.3
ZACHIX_clean.cif,18.1
ZADDAJ_clean.cif,0.9
ZADQUT_clean.cif,4.0
ZADRAA_clean.cif,3.9
ZADREE_clean.cif,4.0
ZADROO_clean.cif,4.0
ZAFXAI_clean.cif,6.4
ZAGHAT_clean.cif,0.8
ZAHLEC_clean.cif,12.4
ZALDUO_clean.cif,1.8
ZALGEB_clean.cif,2.7
ZALMIL_clean.cif,1.1
ZALREM_clean.cif,3.4
ZAQWEW_clean.cif,9.3
ZAQZOG_clean.cif,4.9
ZARFOQ_clean.cif,3.6
ZARLEL_clean.cif,16.3
ZARLIP_clean.cif,9.8
ZARLOV_clean.cif,14.3
ZARLUB_charged.cif,7.2
ZARMAI_charged.cif,6.7
ZARPUF_clean.cif,2.6
ZARQAM_clean.cif,2.8
ZARTAP02_clean.cif,3.8
ZARTAP03_clean.cif,1.3
ZARVIZ_clean.cif,8.8
ZARZAV_clean.cif,2.4
ZASJAG_clean.cif,1.6
ZASTUK_clean.cif,1.9
ZASWOF_clean.cif,0.7
ZAVMIU_clean.cif,3.2
ZAVPET_clean.cif,6.1
ZAVPIX_clean.cif,3.2
ZAVPOD_clean.cif,6.1
ZAVPUJ_clean.cif,6.0
ZAVQAQ_clean.cif,6.0
ZAVQEU_clean.cif,6.0
ZAVQIY_clean.cif,6.0
ZAVQOE_clean.cif,6.0
ZAVQUK_clean.cif,5.9
ZAVRAR_clean.cif,5.9
ZAVREV_clean.cif,5.9
ZAVRIZ_clean.cif,5.9
ZAWLEQ_clean.cif,0.9
ZAXQOG_clean.cif,4.3
ZAXQUM_charged.cif,4.3
ZAXTAV_clean.cif,6.3
ZAXWAY_clean.cif,0.9
ZAXWEC_clean.cif,0.8
ZAYJOA_charged.cif,6.1
ZAYJUG_clean.cif,6.0
ZAYKAN_charged.cif,6.1
ZAYKER_charged.cif,6.1
ZAZBUZ_clean.cif,0.8
ZEBMAW_clean.cif,4.6
ZEBMEA_clean.cif,2.5
ZECKID_clean.cif,2.8
ZECKOJ_clean.cif,2.6
ZEDHIB_clean.cif,3.6
ZEDLOL_clean.cif,3.0
ZEDQEG_clean.cif,3.8
ZEDQOQ_clean.cif,3.1
ZEDRAD_clean.cif,0.7
ZEDROR_clean.cif,3.7
ZEDVIP_charged.cif,9.3
ZEDVOV_charged.cif,5.0
ZEDVUB_charged.cif,9.0
ZEDWAI_charged.cif,8.9
ZEDZAL01_clean.cif,6.4
ZEDZAL_clean.cif,6.4
ZEFLAZ01_clean.cif,3.7
ZEFVEN_clean.cif,2.4
ZEFVIR_clean.cif,2.4
ZEFVOX_clean.cif,2.4
ZEGSUB_clean.cif,7.7
ZEHCAQ01_clean.cif,2.1
ZEHCAQ02_clean.cif,2.1
ZEHCAQ_clean.cif,2.1
ZEJCUO_clean.cif,1.1
ZEKRIS_clean.cif,1.4
ZEKROY.cif,4.2
ZEKROY_clean.cif,4.2
ZELQAK_clean.cif,18.2
ZELROZ_clean5b.cif,5.0
ZELROZ_manual.cif,5.0
ZERNAN_clean.cif,2.4
ZERNIV_clean.cif,2.5
ZERNOB_clean.cif,2.5
ZERNUH_clean.cif,2.5
ZERQOE_clean.cif,1.5
ZESFUY_clean.cif,1.0
ZESZEE_clean.cif,4.8
ZETLER_clean.cif,5.8
ZETMES_clean.cif,2.1
ZETMOC_clean.cif,2.1
ZETPUL_clean.cif,4.4
ZETQAS_clean.cif,4.4
ZETQEW_clean.cif,4.5
ZETQIA_clean.cif,4.6
ZEVYAC_clean.cif,5.7
ZEXKUK_clean.cif,1.4
ZEXSOM_clean.cif,14.3
ZEZFIV_clean.cif,17.3
ZEZPAX01_clean.cif,1.2
ZEZPAX_clean.cif,2.4
ZEZPEB_clean.cif,2.4
ZEZPIF_clean.cif,2.4
ZEZPOL_clean.cif,1.2
ZEZPUR_clean.cif,1.6
ZEZQAY_clean.cif,1.5
ZEZQEC_clean.cif,1.6
ZEZQIG_clean.cif,1.6
ZIBGIC_clean.cif,3.2
ZIBRAD_clean.cif,12.9
ZICCIZ_clean.cif,11.0
ZIDBEV_clean.cif,2.7
ZIDDIB_clean.cif,5.0
ZIDVAL_clean.cif,3.9
ZIF-1.cif,2.2
ZIF-2.cif,5.7
ZIF-3.cif,6.0
ZIF-4.cif,4.3
ZIF-5.cif,6.9
ZIF-6.cif,6.9
ZIF-7.cif,2.9
ZIF-77.cif,3.5
ZIF-8.cif,4.9
ZIF-9.cif,2.9
ZIF-90.cif,5.2
ZIGFEC_clean.cif,6.7
ZIGFIG_clean.cif,17.5
ZIGWUJ_clean.cif,3.8
ZIHFUR01_clean.cif,2.9
ZIHFUR_clean.cif,2.9
ZIHTEP_clean.cif,1.3
ZIJVAR_clean.cif,3.8
ZIJVEV_clean.cif,6.8
ZIJVOF01_clean.cif,2.2
ZIJVOF02_clean.cif,2.2
ZIJVOF_clean.cif,2.2
ZIKCAZ_clean.cif,8.5
ZIKCED_clean.cif,6.8
ZIKJIO_clean.cif,2.5
ZIKJOU_clean.cif,2.1
ZILBAZ_clean.cif,2.6
ZILBED_clean.cif,3.3
ZILBIH_clean.cif,6.5
ZILBUT_clean.cif,5.1
ZILFOR_clean.cif,12.6
ZILFOR_manual.cif,12.6
ZIMJOW_clean.cif,1.9
ZIMLAK_clean.cif,7.6
ZIMLEO_clean.cif,7.7
ZIMLIS_clean.cif,7.7
ZIMLOY_clean.cif,10.5
ZIMLUE_clean.cif,10.6
ZIMTAS_clean.cif,8.6
ZINDAD_clean.cif,19.4
ZIQJEQ_clean.cif,13.7
ZIQVAY_clean.cif,6.6
ZISFEO01_clean.cif,1.2
ZISFEO_clean.cif,1.3
ZISNEW_clean.cif,11.8
ZISXEG_clean.cif,4.8
ZISXOQ_clean.cif,6.6
ZISYAD_clean.cif,2.7
ZITRUP_clean.cif,1.6
ZITWIK01_clean.cif,0.3
ZITWIK_clean.cif,1.3
ZIWLUO_clean.cif,10.9
ZIWMEZ_clean.cif,1.9
ZIWTII_clean.cif,1.2
ZIYPUU_clean.cif,0.9
ZIYQAB_clean.cif,2.1
ZIZTEJ_clean.cif,4.0
ZIZTOT_clean.cif,1.3
ZNGLUD01_clean.cif,0.8
ZNGLUD_clean.cif,0.8
ZOBYOG_clean.cif,6.9
ZOFZIF_clean.cif,9.5
ZOFZOL_clean.cif,5.1
ZOGBAA_clean.cif,4.4
ZOHBEF_clean.cif,1.4
ZOHBIJ_clean.cif,1.4
ZOHBOP_clean.cif,1.4
ZOHBUV_clean.cif,1.4
ZOHFUZ_clean.cif,19.0
ZOJWAY_clean.cif,15.9
ZOKGAJ_clean.cif,12.6
ZOMKAP01_clean.cif,1.1
ZOMKAP_clean.cif,1.1
ZOMNEW_clean.cif,1.2
ZOMNIA_clean.cif,1.3
ZOMNUM_clean.cif,1.2
ZOMPAU01_clean.cif,1.1
ZOMSOL_clean.cif,2.8
ZONBAH_clean.cif,1.2
ZOQSUV_clean.cif,16.9
ZOQTAC_clean.cif,16.1
ZOQTIK_clean.cif,15.9
ZOTKAW_clean.cif,4.5
ZOXFAV_charged.cif,2.6
ZOXFEZ_clean.cif,5.1
ZOXGOK_clean.cif,2.2
ZOXGUQ_clean.cif,9.1
ZOXNAD_clean.cif,3.9
ZOXNEH_clean.cif,1.5
ZOXTEN_clean.cif,2.2
ZOXTIR_clean.cif,2.2
ZOXTOX_clean.cif,2.2
ZOXTUD_clean.cif,2.2
ZOXVEP_clean.cif,2.2
ZOYKAB_clean.cif,1.9
ZOYKEF_clean.cif,1.4
ZOYZUK_clean.cif,7.6
ZOZCIC_clean.cif,2.7
ZOZKAC_clean.cif,1.9
ZOZKEG_clean.cif,11.6
ZOZPUB_clean.cif,5.7
ZOZSEO_clean.cif,2.9
ZUBCEG_clean.cif,3.6
ZUDPIZ_clean.cif,4.4
ZUDQEW_clean.cif,1.9
ZUDQUM_clean.cif,3.5
ZUDRAT_clean.cif,6.6
ZUDXAZ_clean.cif,0.7
ZUGDEM_clean.cif,6.4
ZUHSEC_clean.cif,2.0
ZULVEJ_clean.cif,0.9
ZUMNAY_clean.cif,1.4
ZUNZIT_clean.cif,1.3
ZUPBET_clean.cif,1.3
ZUQBUK_clean.cif,3.5
ZUQMAB_clean.cif,5.6
ZUQVAI_charged.cif,3.7
ZUQVEM_charged.cif,3.8
ZUQVIQ_charged.cif,3.8
ZUQVOW_charged.cif,3.7
ZURLAB_clean.cif,3.8
ZURQOS_clean.cif,0.5
ZURROT_clean.cif,1.5
ZUSBIA_clean.cif,2.6
ZUSBOG_clean.cif,1.4
ZUTBAR03_clean.cif,0.3
ZUTBAR05_clean.cif,0.3
ZUTBIB_clean.cif,0.8
ZUTBUN_clean.cif,3.8
ZUVTEP_clean.cif,1.6
ZUWWAP_clean.cif,2.1
ZUWXUM_clean.cif,8.5
ZUXPOZ_clean.cif,1.3
Zn-DOBDC.cif,1.6
ZnBDC.cif,1.3
ZnBDCdabco.cif,1.1
ZnHBDC.cif,2.7
ZnMOF-74.cif,1.6
ac403674p_si_001_clean.cif,3.8
acs.cgd.5b01554_VAGNUP1452791_clean.cif,7.6
acs.cgd.5b01686_WAHFUJ1434675_clean.cif,2.4
acs.cgd.6b00163_UKEBOD1448508_clean.cif,5.2
acs.chemmater.6b02817_cm6b02817_si_004_clean.cif,10.6
acs.chemrev.6b00346_cr6b00346_si_001_clean.cif,6.4
acs.inorgchem.5b02108_ic5b02108_si_002_clean.cif,2.7
acs.inorgchem.5b02316_ic5b02316_si_002_clean.cif,3.9
acs.inorgchem.5b02378_ic5b02378_si_002_clean.cif,4.2
acs.inorgchem.5b02973_ic5b02973_si_002_clean.cif,3.6
acs.inorgchem.6b00081_ic6b00081_si_001_clean.cif,14.9
acs.inorgchem.6b00136_ic6b00136_si_002_clean.cif,4.4
acs.inorgchem.6b00433_ic6b00433_si_002_clean.cif,2.4
acs.inorgchem.6b00894_ic6b00894_si_002_clean.cif,8.8
acs.inorgchem.6b00894_ic6b00894_si_003_clean.cif,7.5
acs.inorgchem.6b01211_ic6b01211_si_002_clean.cif,13.3
acs.inorgchem.6b01416_ic6b01416_si_004_clean.cif,8.6
acs.inorgchem.6b01569_ic6b01569_si_002_clean.cif,4.7
acs.inorgchem.6b02407_ic6b02407_si_002_clean.cif,3.1
acs.inorgchem.6b02407_ic6b02407_si_003_clean.cif,5.3
acs.inorgchem.6b02514_ic6b02514_si_002_clean.cif,2.2
acs.jchemed.6b00258_ed6b00258_si_005_clean.cif,2.5
acs.jpcc.6b04690_jp6b04690_si_005_clean.cif,9.1
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean.cif,4.6
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean.cif,16.7
acscombsci.5b00188_24205_clean.cif,0.7
acscombsci.5b00188_34903_clean.cif,1.0
acscombsci.5b00188_5013797_clean.cif,3.7
acscombsci.5b00188_5020072_clean.cif,4.7
acscombsci.5b00188_5024922_clean.cif,7.7
acscombsci.5b00188_5036495_clean.cif,3.6
acscombsci.5b00188_5040209_clean.cif,1.5
acscombsci.5b00188_8372_clean.cif,1.4
am301365h_si_002_clean.cif,5.0
c4ce00408f_c4ce00408f2_clean.cif,18.2
c4dt02048k_c4dt02048k2_clean.cif,4.5
c4dt03702b_c4dt03702b2_clean.cif,6.6
c4ra13058h_c4ra13058h2_clean.cif,1.8
c5cc01886b_c5cc01886b2_clean.cif,1.6
c5cc04223b_c5cc04223b2_clean.cif,6.4
c5cc06190c_c5cc06190c2_clean.cif,0.8
c5cc09432a_c5cc09432a2_clean.cif,6.9
c5cc09935h_c5cc09935h2_clean.cif,7.5
c5cc10203k_c5cc10203k2_clean.cif,9.5
c5ce00010f_c5ce00010f2_clean.cif,18.2
c5ce00677e_c5ce00677e2_clean.cif,2.5
c5ce00862j_c5ce00862j2_clean.cif,3.5
c5ce00923e_c5ce00923e2_clean.cif,1.8
c5ce00931f_c5ce00931f2_clean.cif,2.3
c5ce01790d_c5ce01790d1_clean.cif,6.0
c5ce01948f_c5ce01948f2_clean.cif,3.4
c5ce02194d_c5ce02194d2_clean.cif,13.1
c5ce02503f_c5ce02503f2_clean.cif,9.3
c5cp03920g_c5cp03920g2_clean.cif,3.2
c5dt00281h_c5dt00281h2_clean.cif,0.7
c5dt01100k_c5dt01100k2_clean.cif,5.1
c5dt02374b_c5dt02374b2_clean.cif,1.4
c5dt02651b_c5dt02651b2_clean.cif,2.8
c5dt03038b_c5dt03038b2_clean.cif,2.1
c5dt03710g_c5dt03710g2_clean.cif,1.2
c5dt04943a_c5dt04943a2_clean.cif,13.3
c5dt05023e_c5dt05023e2_clean.cif,5.3
c5gc02393a_c5gc02393a2_clean.cif,5.4
c5nj01930c_c5nj01930c2_clean.cif,5.2
c5nj02236c_c5nj02236c2_clean.cif,3.9
