,STRUCTURE_NAME,a,b,c,UnitCell
3183,FUTTIZ_clean,24.941999999999997,24.941999999999997,24.941999999999997,1 1 1
3184,FUTYEA_clean,9.46,15.98,11.574000000000002,2 1 2
3185,FUTYOK_clean,9.509,15.18,12.245999999999999,2 1 1
3186,FUTYUQ_clean,12.366,13.439,26.969,1 1 1
3187,FUTZAX_clean,32.407,9.575,12.193,1 2 1
3188,FUTZEB_clean,9.2987,16.67,11.4189,2 1 2
3189,FUTZIF_clean,33.843,9.954,35.817,1 2 1
3190,FUTZOK_clean,10.577,10.577,14.7681,2 2 1
3191,FUTZOL_clean,23.31,18.952,26.57,1 1 1
3192,FUVBAB_clean,9.488,12.562000000000001,15.477,2 1 1
3193,FUVBOP_clean,19.4476,19.4476,24.1299,1 1 1
3194,FUVDEH01_clean,26.5086,26.5086,5.1903,1 1 3
3195,FUVDEH02_clean,26.564,26.564,5.024,1 1 3
3196,FUVDEH03_clean,26.522,26.522,4.9344,1 1 3
3197,FUVDEH04_clean,26.684,26.684,4.7010000000000005,1 1 3
3198,FUVDEH05_clean,27.253,27.253,4.1475,1 1 3
3199,FUVDEH06_clean,27.7477,27.7477,3.7669,1 1 4
3200,FUVDEH07_clean,27.8114,27.8114,3.6899,1 1 4
3201,FUVDEH08_clean,27.7471,27.7471,3.6323,1 1 4
3202,FUVDEH09_clean,26.5634,26.5634,5.1954,1 1 3
3203,FUVDEH10_clean,26.5471,26.5471,5.1352,1 1 3
3204,FUVDEH11_clean,26.423000000000002,26.423000000000002,5.0845,1 1 3
3205,FUVDEH12_clean,26.261999999999997,26.261999999999997,5.071000000000001,1 1 3
3206,FUVDEH13_clean,26.081999999999997,26.081999999999997,5.053,1 1 3
3207,FUVDEH_clean,26.633000000000003,26.633000000000003,5.1305,1 1 3
3208,FUVFUZ_clean,27.7529,27.7529,3.6022,1 1 4
3209,FUVGAG01_clean,27.6922,27.6922,3.5492,1 1 4
3210,FUVGAG02_clean,27.6968,27.6968,3.5351,1 1 4
3211,FUVGAG_clean,27.7069,27.7069,3.5719,1 1 4
3212,FUWFIO_clean,14.044,20.297,23.635,1 1 1
3213,FUWFOU_clean,12.6177,12.5869,28.561,1 1 1
3214,FUWFUA_clean,39.073,19.229,13.798,1 1 1
3215,FUWQIZ_clean,18.639,18.639,38.614000000000004,1 1 1
3216,FUWXOL_clean,8.6429,8.8848,15.4504,2 2 1
3217,FUWXOL_SL,8.6429,8.8848,15.4504,2 2 1
3218,FUWYAY_clean,6.9128,9.24,16.095,2 2 1
3219,FUXCOS_clean,12.7731,29.872,33.792,1 1 1
3220,FUXXIH_clean,24.274,25.634,11.0898,1 1 2
3221,FUYCAE_clean,17.7875,17.7875,32.8115,1 1 1
3222,FUYCAF_clean,17.8048,17.8048,17.8048,1 1 1
3223,FUYCEJ_clean,17.996,17.996,17.996,1 1 1
3224,FUYCIN_clean,17.7658,17.7658,17.7658,1 1 1
3225,FUYCUZ_clean,25.3688,25.3688,25.3688,1 1 1
3226,FUYKER_clean,31.609,9.8716,24.738000000000003,1 2 1
3227,FUYYAA_clean,8.823,9.396,14.546,2 2 1
3228,FUYZAB_ion_b,20.319000000000003,20.319000000000003,18.2339,1 1 1
3229,FUZKAN_clean,10.4874,15.9036,26.136,2 1 1
3230,FUZPUN_clean,21.969,22.463,8.7866,1 1 2
3231,GABGOI_clean,24.4031,17.1178,16.0742,1 1 1
3232,GABYUG_clean,20.831999999999997,20.831999999999997,20.831999999999997,1 1 1
3233,GACBIY_clean,18.5085,18.5085,22.9306,1 1 1
3234,GACBOE_clean,31.84,13.478,19.854,1 1 1
3235,GACPUX_clean,10.1365,11.4134,29.2794,2 2 1
3236,GACQAE_clean,10.2398,15.4892,23.7128,2 1 1
3237,GACVIS_clean,9.787,12.157,15.182,2 1 1
3238,GACYER_clean,17.256,23.226999999999997,25.426,1 1 1
3239,GADDOH_clean,10.1071,13.0894,13.6696,2 1 1
3240,GADFAV_clean,8.887,25.053,10.039,2 1 2
3241,GADHIF_clean,30.8851,17.4665,20.3272,1 1 1
3242,GADMAA01_clean,14.5102,14.5102,15.832,1 1 1
3243,GADMAA_clean,14.5104,14.5104,15.7725,1 1 1
3244,GADNUX_clean,26.956,26.956,39.145,1 1 1
3245,GADRAH_clean,18.1249,12.1064,17.7333,1 1 1
3246,GAFBEX_clean,8.5947,13.187000000000001,9.6462,2 1 2
3247,GAFGEC_clean,16.7581,18.8268,38.9998,1 1 1
3248,GAFROX_clean,18.468,18.468,24.16,1 1 1
3249,GAFRUD_clean,18.448,18.448,23.939,1 1 1
3250,GAGQAI_clean,18.8754,18.8754,18.8754,1 1 1
3251,GAGSUF_clean,18.4448,18.4448,9.8084,1 1 2
3252,GAGTAM_clean,20.5158,10.0012,21.5145,1 2 1
3253,GAGTEQ_clean,20.2327,10.0714,21.673000000000002,1 2 1
3254,GAGXAP_clean,8.8084,8.8084,40.078,2 2 1
3255,GAGZEV_clean,42.3359,42.3359,42.3359,1 1 1
3256,GAHSEQ_clean,43.7247,12.9362,8.4965,1 1 2
3257,GAHWIX_clean,27.033,36.13,34.291,1 1 1
3258,GAHXUL_clean,10.2089,11.479000000000001,11.6675,2 2 2
3259,GAJTOC_clean,12.8345,12.8345,34.874,1 1 1
3260,GAJTUI_clean,12.8399,12.8399,34.8725,1 1 1
3261,GAJVAQ_clean,12.8042,12.8042,34.635,1 1 1
3262,GAJVEU_charged,9.5959,17.2532,18.495,2 1 1
3263,GAJVIY_charged,14.5575,24.6744,22.4021,1 1 1
3264,GAJYUN_clean,5.6906,12.8,21.55,3 1 1
3265,GAJZAU_clean,5.6068,13.382,21.191999999999997,3 1 1
3266,GAJZEY_clean,5.5871,13.424000000000001,21.156999999999996,3 1 1
3267,GAJZIC_clean,5.5462,13.343,21.164,3 1 1
3268,GAJZOI_clean,5.534,13.436,20.891,3 1 1
3269,GAJZUO_clean,5.5234,13.349,20.586,3 1 1
3270,GAKBAX_clean,5.5313,13.395999999999999,20.934,3 1 1
3271,GAKTET_clean,15.814,15.9037,18.4974,1 1 1
3272,GALBUS,12.7222,22.3163,22.3163,1 1 1
3273,GALCAZ_clean,6.1802,23.3127,29.4218,2 1 1
3274,GALCED_clean,8.1191,18.7331,18.8297,2 1 1
3275,GALFAB_clean,22.65,16.34,12.57,1 1 1
3276,GALHOS_ion_b,28.267,23.525,22.9753,1 1 1
3277,GALJAG_clean,12.251,18.631,20.976,1 1 1
3278,GAMFEI_clean,17.3245,17.3245,33.9396,1 1 1
3279,GAMSOD_clean,10.7108,13.2616,20.7926,2 1 1
3280,GAMTAQ_clean,8.618,11.027999999999999,11.126,2 2 2
3281,GAMTEU_clean,8.582,10.956,11.217,2 2 2
3282,GAMTIY_clean,8.541,10.909,11.198,2 2 2
3283,GAMTOE_clean,11.857000000000001,12.554,12.515,2 1 1
3284,GAMTUK_clean,11.812000000000001,12.444,12.522,2 1 1
3285,GAMVAS_clean,11.780999999999999,12.415999999999999,12.503,2 1 1
3286,GAMXAV_clean,18.615,18.615,22.4291,1 1 1
3287,GANBAZ01_clean,16.1461,16.1461,17.4126,1 1 1
3288,GANBAZ02_clean,16.2752,16.2752,17.4231,1 1 1
3289,GANBAZ_clean,16.2945,16.2945,17.4321,1 1 1
3290,GANBED01_clean,16.0985,16.0985,17.0287,1 1 1
3291,GANBED02_clean,17.116,22.8,22.641,1 1 1
3292,GANBED_clean,17.1711,22.9918,22.75,1 1 1
3293,GANBIH_clean,16.0107,16.0114,21.5577,1 1 1
3294,GAPDEH_clean,10.186,10.186,24.366999999999997,2 2 1
3295,GAPDUX_clean,12.565,10.5943,10.7556,1 2 2
3296,GAPNOD_clean,15.8274,9.6221,20.2022,1 2 1
3297,GAQKOB_clean,15.7072,10.713,24.4618,1 2 1
3298,GAQYIH_clean,34.6066,34.6066,34.6066,1 1 1
3299,GARLAP_clean,15.860999999999999,10.599,21.235,1 2 1
3300,GARLET_clean,15.837,10.568,21.099,1 2 1
3301,GARLIX_clean,15.838,10.548,21.074,1 2 1
3302,GARLOD_clean,15.857999999999999,10.522,20.97,1 2 1
3303,GARLUJ_clean,15.854000000000001,10.515,20.947,1 2 1
3304,GARMAQ_clean,15.894,10.491,20.909000000000002,1 2 1
3305,GARPAR_clean,10.3483,12.5746,45.802,2 1 1
3306,GARQAU_clean,36.635,36.635,12.1278,1 1 1
3307,GARSUQ_clean,9.0968,9.6763,11.5065,2 2 2
3308,GARTAX_clean,9.1283,9.6603,11.5482,2 2 2
3309,GARTEB_clean,9.0808,9.641,11.6416,2 2 2
3310,GARTIF_clean,9.0912,9.6445,11.5135,2 2 2
3311,GARTUR_clean,9.972999999999999,48.485,54.891999999999996,2 1 1
3312,GASSEB_clean,8.2326,13.5545,17.4759,2 1 1
3313,GASSUR_clean,15.700999999999999,14.964,17.339000000000002,1 1 1
3314,GASTIG_clean,14.107000000000001,15.163,17.765,1 1 1
3315,GATBUZ_charged,9.8727,17.5138,18.1642,2 1 1
3316,GATHAL_clean,8.755,11.2739,17.7519,2 2 1
3317,GATJIV_charged,12.7517,26.209,26.209,1 1 1
3318,GATQIE_clean,38.8511,38.8511,18.7521,1 1 1
3319,GATQOK_clean,38.9025,38.9025,18.9223,1 1 1
3320,GATSAY_clean,12.0317,13.8465,15.5341,1 1 1
3321,GAVYAG_clean,10.37,10.025,19.575,2 2 1
3322,GAWBEM_clean,9.6189,10.639000000000001,10.985999999999999,2 2 2
3323,GAWCUF_clean,18.3638,10.9135,18.8942,1 2 1
3324,GAWJEV_clean,10.6211,12.6597,25.6894,2 1 1
3325,GAWKAS_clean,13.932,18.156,23.801,1 1 1
3326,GAWKEW_clean,14.907,18.432000000000002,33.284,1 1 1
3327,GAWLIB_clean,8.136000000000001,21.3945,22.8798,2 1 1
3328,GAWMAU_clean,12.0864,12.9662,21.578000000000003,1 1 1
3329,GAWMOI_clean,6.0783,8.6457,16.1954,2 2 1
3330,GAWMOJ_clean,28.598000000000003,28.598000000000003,17.074,1 1 1
3331,GAXDIS10_clean,8.721,11.026,13.54,2 2 1
3332,GAXGET_clean,11.1965,11.1965,25.844,2 2 1
3333,GAXGIX_clean,11.1275,11.127501,25.897,2 2 1
3334,GAXGOD_clean,11.2962,11.2962,25.8544,2 2 1
3335,GAXKOH_clean,18.007,18.007,19.288,1 1 1
3336,GAXKUN_clean,14.498,14.899000000000001,17.473,1 1 1
3337,GAXQIH_clean,11.144,15.239151,16.695,2 1 1
3338,GAXVUY_clean,10.311,14.3666,18.4014,2 1 1
3339,GAXWAF_clean,10.4064,14.4984,18.5332,2 1 1
3340,GAXWEJ_clean,12.1798,12.1798,12.6634,1 1 1
3341,GAYFOD_clean,7.3007,8.8312,8.8312,2 2 2
3342,GAYFUJ_clean,10.0903,10.0903,21.2568,2 2 1
3343,GAYGAQ_clean,7.1328,8.720701,9.698328,2 2 2
3344,GAYGAQ_clean_h,7.1328,8.7207,9.6984,2 2 2
3345,GAYPED_clean,15.484000000000002,30.163,30.163,1 1 1
3346,GAYTEH_ion_b,24.3984,24.3984,24.3984,1 1 1
3347,GAZLAW_clean,14.9414,15.9918,16.0381,1 1 1
3348,GAZZIS01_charged,17.3175,17.3175,26.33,1 1 1
3349,GAZZIS02_charged,17.344,17.344,26.443,1 1 1
3350,GAZZIS03_charged,17.3391,17.3391,26.561999999999998,1 1 1
3351,GAZZIS04_charged,17.3712,17.3712,26.785,1 1 1
3352,GAZZIS05_charged,17.4017,17.4017,27.015,1 1 1
3353,GAZZIS_charged,17.2857,17.2857,26.219,1 1 1
3354,GEBCAT_clean,13.1927,13.1927,17.6922,1 1 1
3355,GEBPEK_clean,30.234,30.234,30.234,1 1 1
3356,GEBSAJ_clean,17.749000000000002,7.2777,12.907,1 2 1
3357,GECRAI_charged,8.9088,8.9088,18.7815,2 2 1
3358,GEDDAW_clean,18.5167,18.5167,18.5167,1 1 1
3359,GEDDEA_clean,18.2463,18.2463,18.2463,1 1 1
3360,GEDLIM_clean,12.8842,14.5956,14.5956,1 1 1
3361,GEDPAH_clean,7.162999999999999,10.443,20.003,2 2 1
3362,GEDQIR_clean,13.5868,15.1581,16.018339,1 1 1
3363,GEDQOX_clean,13.2796,14.9992,16.1213,1 1 1
3364,GEDQUD_charged,13.6945,14.7711,16.0651,1 1 1
3365,GEDRAK_clean,12.6284,14.8265,16.1342,1 1 1
3366,GEDREO_clean,12.5843,14.118,16.1952,1 1 1
3367,GEDRIS_clean,13.2796,14.0687,15.9446,1 1 1
3368,GEDROY_clean,12.3002,14.5232,15.985893,1 1 1
3369,GEDRUE_clean,13.2474,14.3769,16.1088,1 1 1
3370,GEDSAL_clean,12.8273,14.4649,16.033,1 1 1
3371,GEDSEP_clean,13.1654,13.8282,16.0313,1 1 1
3372,GEDSIT,13.0814,13.7951,29.0425,1 1 1
3373,GEDSOZ_clean,13.0926,14.4488,16.274993,1 1 1
3374,GEDSUF_clean,13.682398999999998,15.0012,15.649000000000001,1 1 1
3375,GEDTAM_clean,13.645,14.2731,16.113407000000002,1 1 1
3376,GEFFUT_clean,15.2861,17.5096,19.0033,1 1 1
3377,GEFYUN_clean,18.5561,18.5561,21.2628,1 1 1
3378,GEFZAU_clean,18.41,18.41,21.320999999999998,1 1 1
3379,GEGBEB_clean,14.2437,25.8296,27.8391,1 1 1
3380,GEGBOL_clean,14.2458,25.8856,27.836,1 1 1
3381,GEGDED_clean,12.2473,25.914,25.9141,1 1 1
3382,GEGGEG01_clean,13.582,10.8173,14.7037,1 2 1
3383,GEGGIK01_clean,13.5146,10.7692,14.6278,1 2 1
3384,GEGGIK_clean,13.5674,10.7942,14.6837,1 2 1
3385,GEGGUW_clean,13.5186,10.7685,14.6323,1 2 1
3386,GEGHAD_clean,13.5204,10.7639,14.6348,1 2 1
3387,GEGSIW_clean,14.2543,15.4448,15.4448,1 1 1
3388,GEGWAS_clean,9.4514,16.189,23.983,2 1 1
3389,GEHSAN_clean,8.8147,8.8147,13.735,2 2 1
3390,GEJJEL01_clean,7.8354,12.0496,12.2524,2 1 1
3391,GEKVEZ_clean,9.841000000000001,10.226,13.404000000000002,2 2 1
3392,GELJAJ_clean,9.5232,15.845999999999998,22.369,2 1 1
3393,GELVEZ01_clean,9.0659,9.0659,21.7273,2 2 1
3394,GELVEZ02_clean,9.0553,9.0553,10.8872,2 2 2
3395,GELVEZ_clean,9.062999999999999,9.062999999999999,10.947000000000001,2 2 2
3396,GELVID01_clean,8.8079,8.8079,21.1663,2 2 1
3397,GELVID_clean,8.824,8.824,10.644,2 2 2
3398,GENGIR_clean,10.492,14.537,23.403000000000002,2 1 1
3399,GEPDEM_clean,9.5731,9.5731,16.3828,2 2 1
3400,GEPDIQ_clean,13.700999999999999,15.048,26.948,1 1 1
3401,GERNOI_clean,11.392000000000001,18.743,24.386,2 1 1
3402,GERPUP_clean,14.865,14.982999999999999,14.982999999999999,1 1 1
3403,GERWEH_clean,9.105,17.492,17.492,2 1 1
3404,GERWIL_charged,14.86,14.86,25.483,1 1 1
3405,GERWOR_charged,14.9879,14.9879,26.112,1 1 1
3406,GESBOW_charged,24.4332,24.4332,24.4332,1 1 1
3407,GESBUC_charged,24.043000000000003,24.043000000000003,24.043000000000003,1 1 1
3408,GESDUF_clean,8.1455,13.1869,19.3665,2 1 1
3409,GESFAN_clean,7.9479999999999995,13.41,19.5,2 1 1
3410,GESNIC_clean,14.4085,18.9382,17.0522,1 1 1
3411,GESNOI_clean,14.302999999999999,18.7159,17.0511,1 1 1
3412,GETXAG01_clean,6.6673,13.0771,21.2751,2 1 1
3413,GETXAG_clean,6.7098,13.0945,21.342,2 1 1
3414,GETXEK_clean,12.872,13.68,16.117,1 1 1
3415,GEVKID_clean,11.710999999999999,11.710999999999999,17.1962,2 2 1
3416,GEVXAI_clean,7.1849,10.7329,17.1753,2 2 1
3417,GEVXIQ_clean,10.0662,11.4492,12.7746,2 2 1
3418,GEVYEN_clean,7.6978,17.25,14.089,2 1 1
3419,GEWXAJ_clean,7.396,15.665999999999999,17.570552,2 1 1
3420,GEYFIB_clean,20.3883,20.3883,20.3883,1 1 1
3421,GEZFIC_charged,15.51,19.707,19.707,1 1 1
3422,GEZFOI_charged,10.5415,10.5415,16.9981,2 2 1
3423,GEZRAG_clean,26.4529,26.4529,26.4529,1 1 1
3424,GEZYOB_clean,13.4125,13.4125,27.8003,1 1 1
3425,GEZYUH_clean,13.4578,13.4578,27.6928,1 1 1
3426,GEZZAO_clean,13.4107,13.4107,27.5678,1 1 1
3427,GIDKOU_clean,14.1613,15.6764,16.1345,1 1 1
3428,GIFFAE_clean,12.7748,12.7976,13.3317,1 1 1
3429,GIFFEI_clean,12.7424,12.7678,13.2813,1 1 1
3430,GIFKAH_clean,7.1770000000000005,7.598,9.725,2 2 2
3431,GIFKEL_clean,9.54,7.611000000000001,7.12,2 2 2
3432,GIFKIP_clean,7.122000000000001,7.6129999999999995,9.628,2 2 2
3433,GIFSOF_clean,16.299,20.818,17.239,1 1 1
3434,GIGWID01_clean,8.9193,12.1268,16.7341,2 1 1
3435,GIHBII_clean,8.669,9.097000000000001,17.932000000000002,2 2 1
3436,GIHPAQ_clean,13.5977,13.5977,13.5977,1 1 1
3437,GIHPEU_clean,13.6872,13.6872,13.6872,1 1 1
3438,GIJXAA_clean,14.2725,19.5898,20.7591,1 1 1
3439,GIKMOD01_clean,7.2806,10.1075,18.2421,2 2 1
3440,GIKMOD02_clean,7.3033,10.127199,18.261,2 2 1
3441,GIKMOD03_clean,7.2949,10.1245,18.2726,2 2 1
3442,GIKMOD04_clean,7.3206,10.1331,18.2483,2 2 1
3443,GIKMOD05_clean,7.31,10.145,18.28,2 2 1
3444,GIKMOD06_clean,7.355,10.152000000000001,18.215,2 2 1
3445,GIKMOD07_clean,7.355,10.152000000000001,18.215,2 2 1
3446,GIKMOD08_clean,7.3378,10.1447,18.201,2 2 1
3447,GIKMOD09_clean,7.3413,10.1557,18.175,2 2 1
3448,GIKMOD10_clean,7.356,10.167,18.208,2 2 1
3449,GIKMOD11_clean,7.3333,10.1729,18.153,2 2 1
3450,GIKMOD12_clean,7.306,10.205,18.111,2 2 1
3451,GIKMOD_clean,7.3336,10.1252,18.1829,2 2 1
3452,GIKQIC_clean,5.702999999999999,10.623,29.89,3 2 1
3453,GIMHAM_clean,13.939,8.334,12.856,1 2 1
3454,GIMSIG_clean,10.3855,12.3175,12.3175,2 1 1
3455,GIMSUS_clean,9.8383,13.1984,11.3829,2 1 2
3456,GIMVAA_clean,7.6001,9.9758,17.5108,2 2 1
3457,GINDEO_clean,11.042,15.604000000000001,42.906000000000006,2 1 1
3458,GINLIA_clean,10.1889,16.651,19.73,2 1 1
3459,GINNUO_clean,23.02,28.031999999999996,12.505999999999998,1 1 1
3460,GINPAW_clean,21.665,27.475,14.277000000000001,1 1 1
3461,GIQXEK_clean,9.6921,9.6921,15.6938,2 2 1
3462,GIQXIO_clean,9.6116,9.611599,15.548,2 2 1
3463,GIQXOU_clean,9.5321,9.5321,15.450999999999999,2 2 1
3464,GIQXUA_clean,9.6116,9.611599,15.548,2 2 1
3465,GIQYAH_clean,9.5515,9.5515,15.39,2 2 1
3466,GIQYEL_clean,9.72,9.72,15.7262,2 2 1
3467,GIQYIP_clean,9.660199,9.6602,15.625,2 2 1
3468,GIQYOV_clean,9.9402,9.9402,15.69,2 2 1
3469,GIQYUB_clean,9.5899,9.5899,15.524000000000001,2 2 1
3470,GIQZIQ_clean,11.1116,12.6229,17.8,2 1 1
3471,GIRDUI_clean,8.287,14.224,14.725999999999999,2 1 1
3472,GIRFUJ_clean,7.7399,9.951,15.091,2 2 1
3473,GIRGUL_clean,8.267000000000001,13.344000000000001,14.724,2 1 1
3474,GIRHEW_clean,16.1871,16.3069,9.9762,1 1 2
3475,GIRXUC_clean,14.2941,14.2941,14.2941,1 1 1
3476,GIRYAJ_clean,20.4666,20.4666,20.4666,1 1 1
3477,GIRYEN_clean,16.205,24.834,13.514000000000001,1 1 1
3478,GIRYIR_clean,13.4867,13.7057,14.7949,1 1 1
3479,GIRYOX_clean,13.442,13.5906,14.8129,1 1 1
3480,GIRYUD_clean,16.291,24.684,13.435,1 1 1
3481,GIRZAK_clean,13.838,13.844000000000001,14.42,1 1 1
3482,GISMAY_clean,23.9647,23.9647,23.9647,1 1 1
3483,GISMIG_clean,12.2048,12.2048,16.3122,1 1 1
3484,GISNED_clean,26.669,26.669,86.62200000000001,1 1 1
3485,GISWEM_clean,17.241,15.95,16.74,1 1 1
3486,GISZUD_clean,8.497,9.167,12.57,2 2 1
3487,GISZUF_clean,14.07,22.000999999999998,20.965999999999998,1 1 1
3488,GITPEG_clean,16.804000000000002,16.227999999999998,26.461,1 1 1
3489,GITPIK_clean,7.3171,15.2173,35.757,2 1 1
3490,GITSUY_clean,27.2448,27.2448,19.2254,1 1 1
3491,GITTIN,17.2715,17.2715,17.2715,1 1 1
3492,GITTOT01_clean5b,14.6868,14.6868,14.6868,1 1 1
3493,GITTOT01_manual,14.6868,14.6868,14.6868,1 1 1
3494,GITTOT_clean5b,14.6868,14.6868,14.6868,1 1 1
3495,GITTOT_manual,14.6868,14.6868,14.6868,1 1 1
3496,GITTUZ_clean,18.4882,26.6407,26.6407,1 1 1
3497,GITVAH01_clean,26.084,26.084,19.4082,1 1 1
3498,GITVAH_clean,26.084,26.084,19.4082,1 1 1
3499,GITVEL01_clean,18.0208,27.0111,27.0111,1 1 1
3500,GITVEL_clean,18.0208,27.0111,27.0111,1 1 1
3501,GITVIP_clean,28.5539,28.5539,28.5539,1 1 1
3502,GITWIQ_clean,11.1248,17.6323,17.6323,2 1 1
3503,GITZAM_clean,11.0106,11.0106,24.061999999999998,2 2 1
3504,GIVDUL,17.3064,17.3064,18.5975,1 1 1
3505,GIVHIC_clean,15.914000000000001,15.914000000000001,35.966,1 1 1
3506,GIVNIK_clean,33.6474,13.9237,23.3437,1 1 1
3507,GIVNOQ_clean,34.607,12.8631,23.8751,1 1 1
3508,GIWBEU_charged,13.082,16.6166,31.2505,1 1 1
3509,GIWBIY_charged,13.208,16.9219,31.712,1 1 1
3510,GIWBOE_charged,12.562999999999999,27.171999999999997,33.7,1 1 1
3511,GIWCAR_ion_b,16.6441,16.6441,33.146,1 1 1
3512,GIWCIZ_ion_b,37.2856,37.2856,14.9678,1 1 1
3513,GIWCOF_ion_b,17.1679,17.1679,33.715,1 1 1
3514,GIWMOP,12.3716,13.3995,14.7746,1 1 1
3515,GIWNUV_clean,9.787,16.2546,16.2546,2 1 1
3516,GIXGOK_clean,26.1315,26.1315,26.1315,1 1 1
3517,GIXMUX_clean,8.5911,8.5872,52.7295,2 2 1
3518,GIXNAE_clean,9.9916,16.3601,16.5344,2 1 1
3519,GIYSAJ02_clean,7.56,24.8914,29.6752,2 1 1
3520,GIYSAJ_clean,7.791,21.372,36.997,2 1 1
3521,GIYSEN_clean,9.6701,11.742,18.852,2 2 1
3522,GIYSIR_clean,9.625,11.78,18.714000000000002,2 2 1
3523,GIYSOX_clean,9.6362,11.462,19.147000000000002,2 2 1
3524,GIYSUD_clean,8.969,9.419001,17.29,2 2 1
3525,GIYTAK_clean,8.9436,9.4538,19.005,2 2 1
3526,GIYTIS_clean,8.9508,9.0892,19.802,2 2 1
3527,GIYTIS_SL,8.9508,9.0892,19.802,2 2 1
3528,GIZJOP_clean,15.662,15.6621,18.2073,1 1 1
3529,GIZVER_clean,8.4653,9.9387,25.115,2 2 1
3530,GIZXET_clean,16.442,17.697,27.528000000000002,1 1 1
3531,GOBGAG_clean,26.0414,26.0414,26.0414,1 1 1
3532,GOBSUM_clean,31.717,9.4333,18.1739,1 2 1
3533,GOBTAT_clean,20.136,21.19,17.292,1 1 1
3534,GOBXAY_clean,14.1051,15.3365,17.8162,1 1 1
3535,GOFDAH,15.2748,15.2748,24.129,1 1 1
3536,GOGSIF_clean,14.443,14.537,22.015,1 1 1
3537,GOGWAB_clean,7.5571,12.571,12.571,2 1 1
3538,GOGWEF_clean,7.6687,12.6809,12.6809,2 1 1
3539,GOJDOZ_clean,6.6059,9.8638,13.187000000000001,2 2 1
3540,GOJFAN_charged,22.570999999999998,22.570999999999998,22.570999999999998,1 1 1
3541,GOJRED_clean5b,33.3373,33.3373,33.3373,1 1 1
3542,GOJRED_manual,33.3373,33.3373,33.3373,1 1 1
3543,GOKBUE_clean,9.732000000000001,10.595999999999998,12.592,2 2 1
3544,GOLDAO_clean,15.9731,15.9731,18.4149,1 1 1
3545,GOLQII_clean,9.205,9.7441,22.4015,2 2 1
3546,GOLYOX_clean,14.0905,14.6762,21.5858,1 1 1
3547,GOLYUD_clean,14.2269,14.7692,21.6912,1 1 1
3548,GOMFOF_clean,45.708,45.708,7.9819,1 1 2
3549,GOMPOO_clean,8.6191,17.8031,9.0257,2 1 2
3550,GOMRAC_clean,9.8504,9.8504,15.21,2 2 1
3551,GOMREG_clean,9.8995,9.8995,15.4191,2 2 1
3552,GONMON_clean,19.6939,27.4554,41.4894,1 1 1
3553,GONMUT_clean,20.8726,27.5137,43.553000000000004,1 1 1
3554,GONNAA_clean,15.7345,15.7442,20.5801,1 1 1
3555,GONSUZ_clean,14.8357,14.8357,6.7854,1 1 2
3556,GONTAG_clean,10.95,17.7,7.843,2 1 2
3557,GOPLUS_clean,8.085,14.315999999999999,29.775,2 1 1
3558,GOPTIQ_clean,14.649000000000001,13.47,24.399,1 1 1
3559,GOQSIQ_clean,9.5161,30.1575,45.9367,2 1 1
3560,GOQTIR_clean,8.7173,19.4288,9.6558,2 1 2
3561,GOQWOY_clean,15.216,15.216,18.65,1 1 1
3562,GOQXAN_clean,6.1983,15.007,16.5317,2 1 1
3563,GORJEE_clean,13.517999999999999,13.517999999999999,26.42,1 1 1
3564,GORQAF_clean,8.116,8.116,14.720999999999998,2 2 1
3565,GORWUF_clean,11.107999999999999,11.107999999999999,8.1107,2 2 2
3566,GOSBOH_clean,14.174000000000001,15.4556,15.4556,1 1 1
3567,GOSDEZ_clean,15.8555,28.677,21.4018,1 1 1
3568,GOSDID_clean,15.8225,16.8196,28.476,1 1 1
3569,GOSKEG_clean,10.117,29.539,29.555999999999997,2 1 1
3570,GOSRIP_clean,9.67,15.618,22.563000000000002,2 1 1
3571,GOTDIE_clean,9.1561,28.1078,28.1078,2 1 1
3572,GOTNEK_clean,19.1237,14.4603,30.6247,1 1 1
3573,GOVHOQ_clean,5.1242,25.0641,27.1877,3 1 1
3574,GOVWOF_clean,28.105,28.105,14.597999999999999,1 1 1
3575,GOVXIA_clean,13.6257,25.2675,16.8185,1 1 1
3576,GOWHOR_clean,16.0685,14.6258,9.3457,1 1 2
3577,GOXGAD_clean,7.9896,10.0831,15.0367,2 2 1
3578,GOXMEN_clean,10.402000000000001,16.373,17.0657,2 1 1
3579,GOYPAN_clean,8.7238,11.6272,8.2747,2 2 2
3580,GOYPER_clean,8.8246,11.7336,8.3258,2 2 2
3581,GOYXAV_clean,9.527999999999999,12.0112,16.899,2 1 1
3582,GOYXEZ_clean,9.525,12.0404,16.865,2 1 1
3583,GOYXID_clean,9.5164,12.0447,16.828,2 1 1
3584,GOYXOJ_clean,9.5064,12.0459,16.788,2 1 1
3585,GOYXUP_clean,9.49,12.0717,16.783,2 1 1
3586,GOYYAW_clean,9.459,12.0481,16.683,2 1 1
3587,GOYYEA_clean,9.446,12.0055,16.685,2 1 1
3588,GOYYIE_clean,9.378,11.9991,16.508,2 2 1
3589,GOZNAM_clean,12.6227,13.8253,32.699,1 1 1
3590,GOZNEQ_clean,10.6761,16.1012,18.0131,2 1 1
3591,GUANZS_clean,9.515,9.515,14.350999999999999,2 2 1
3592,GUBBAG_clean,8.166,22.154,18.475,2 1 1
3593,GUBKUL_clean,13.4109,16.2568,27.9028,1 1 1
